recv_time,is_race_on,timestamp_ms,engine_max_rpm,engine_idle_rpm,current_engine_rpm,acceleration_x,acceleration_y,acceleration_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,yaw,pitch,roll,norm_susp_travel_fl,norm_susp_travel_fr,norm_susp_travel_rl,norm_susp_travel_rr,tire_slip_ratio_fl,tire_slip_ratio_fr,tire_slip_ratio_rl,tire_slip_ratio_rr,wheel_rot_speed_fl,wheel_rot_speed_fr,wheel_rot_speed_rl,wheel_rot_speed_rr,wheel_on_rumble_fl,wheel_on_rumble_fr,wheel_on_rumble_rl,wheel_on_rumble_rr,wheel_in_puddle_fl,wheel_in_puddle_fr,wheel_in_puddle_rl,wheel_in_puddle_rr,surface_rumble_fl,surface_rumble_fr,surface_rumble_rl,surface_rumble_rr,tire_slip_angle_fl,tire_slip_angle_fr,tire_slip_angle_rl,tire_slip_angle_rr,tire_combined_slip_fl,tire_combined_slip_fr,tire_combined_slip_rl,tire_combined_slip_rr,susp_travel_m_fl,susp_travel_m_fr,susp_travel_m_rl,susp_travel_m_rr,car_ordinal,car_class,car_performance_index,drivetrain_type,num_cylinders,position_x,position_y,position_z,speed,power,torque,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,boost,fuel,distance_traveled,best_lap,last_lap,current_lap,current_race_time,lap_number,race_position,accel,brake,clutch,handbrake,gear,steer,normalized_driving_line,normalized_ai_brake_difference,speed_kmh,speed_mph,gear_label,is_racing,dash_base
1780064441.157,1,49637328,8599.9951171875,799.99951171875,5412.94140625,0.1358945369720459,0.3275117874145508,4.947930335998535,0.2184123992919922,-0.20143438875675201,30.47407341003418,-0.02454182133078575,0.06508518755435944,-0.00990777462720871,-2.0247955322265625,-0.007329930551350117,-0.00019881149637512863,0.40925124287605286,0.40175560116767883,0.49826744198799133,0.48555687069892883,0.14403970539569855,0.14459720253944397,0.13653375208377838,0.14528122544288635,96.8215103149414,96.51026153564453,97.88382720947266,97.68561553955078,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042304571717977524,0.04386512190103531,-0.037654075771570206,-0.036396827548742294,0.15012365579605103,0.15110427141189575,0.1416308432817459,0.14977103471755981,-0.004248656332492828,-0.004891306161880493,0.005301445722579956,0.0042602792382240295,269,3,661,2,6,-849.4684448242188,105.29195404052734,-4864.9384765625,30.475521087646484,283643.625,500.5719299316406,165.74635314941406,167.0641326904297,159.44183349609375,159.44183349609375,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.7830810546875,0,0,255,0,0,0,3,3,63,0,109.71,68.17,3,True,244
1780064441.166,1,49637343,8599.9951171875,799.99951171875,5420.68408203125,0.0003019571304321289,0.3787727952003479,4.975346088409424,0.19754505157470703,-0.20200712978839874,30.518327713012695,-0.026286032050848007,0.06938652694225311,-0.008973493240773678,-2.0241875648498535,-0.0075597926042973995,-0.00028675675275735557,0.4104273021221161,0.40512266755104065,0.5004416704177856,0.48835352063179016,0.14522822201251984,0.14516378939151764,0.13464367389678955,0.14459975063800812,96.98896026611328,96.6493148803711,98.01728820800781,97.8121337890625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03720224276185036,0.03864257037639618,-0.031742729246616364,-0.03052043728530407,0.14991745352745056,0.15021908283233643,0.13833481073379517,0.14778560400009155,-0.004147827625274658,-0.0046026259660720825,0.005479544401168823,0.0044893622398376465,269,3,661,2,6,-849.7150268554688,105.29219055175781,-4865.056640625,30.519630432128906,284055.875,500.5855712890625,165.7366485595703,167.04537963867188,159.43731689453125,159.43731689453125,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.7919921875,0,0,255,0,0,0,3,3,63,0,109.87,68.27,3,True,244
1780064441.174,1,49637343,8599.9951171875,799.99951171875,5428.45263671875,0.19564437866210938,0.4299258291721344,4.795515060424805,0.17607879638671875,-0.20288166403770447,30.56214141845703,-0.027488283812999725,0.07306026667356491,-0.007954712025821209,-2.023549795150757,-0.007800200022757053,-0.0003657957713585347,0.4108816087245941,0.40764757990837097,0.5029579401016235,0.49200060963630676,0.14687876403331757,0.14618036150932312,0.13295027613639832,0.14385518431663513,97.15865325927734,96.79296875,98.14946746826172,97.93700408935547,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03254193440079689,0.03387884050607681,-0.02584541030228138,-0.024632522836327553,0.150440514087677,0.1500549018383026,0.13543914258480072,0.1459488719701767,-0.00410887598991394,-0.004386149346828461,0.005685657262802124,0.004788108170032501,269,3,661,2,6,-849.9598388671875,105.29248809814453,-4865.173828125,30.563322067260742,284470.65625,500.5992431640625,165.7269744873047,167.0268096923828,159.43276977539062,159.43276977539062,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.8009033203125,0,0,255,0,0,0,3,3,63,0,110.03,68.37,3,True,244
1780064441.186,1,49637359,8599.9951171875,799.99951171875,5436.3857421875,-0.5720349550247192,0.4543647766113281,5.1435465812683105,0.15428829193115234,-0.20413053035736084,30.60578155517578,-0.0280112586915493,0.0761289894580841,-0.006530981510877609,-2.022883653640747,-0.00804721936583519,-0.00043392114457674325,0.41079261898994446,0.40903982520103455,0.5057393908500671,0.49649032950401306,0.14960245788097382,0.14778032898902893,0.13137157261371613,0.14308388531208038,97.3386459350586,96.94407653808594,98.2796859741211,98.06196594238281,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02895701490342617,0.030257495120167732,-0.020072363317012787,-0.018857387825846672,0.15237915515899658,0.15084609389305115,0.13289615511894226,0.14432117342948914,-0.00411650538444519,-0.004266783595085144,0.005913496017456055,0.005155876278877258,269,3,661,2,6,-850.2046508789062,105.29283905029297,-4865.29150390625,30.60685157775879,284892.21875,500.6131286621094,165.71728515625,167.00831604003906,159.4281768798828,159.4281768798828,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.809814453125,0,0,255,0,0,0,3,2,63,0,110.18,68.47,3,True,244
1780064441.194,1,49637375,8599.9951171875,799.99951171875,5444.6240234375,0.06510472297668457,0.4861001968383789,4.740553855895996,0.1322469711303711,-0.2058226466178894,30.649738311767578,-0.027738800272345543,0.07862261682748795,-0.004903680644929409,-2.022186756134033,-0.008297072723507881,-0.0004889422561973333,0.41004082560539246,0.40914297103881836,0.5088523030281067,0.5012564659118652,0.15284791588783264,0.15072199702262878,0.12990933656692505,0.1424979418516159,97.5212631225586,97.11471557617188,98.41032409667969,98.19009399414062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025671642273664474,0.026975097134709358,-0.014449335634708405,-0.01320704910904169,0.15498876571655273,0.1531168669462204,0.1307104378938675,0.14310866594314575,-0.0041809603571891785,-0.0042579397559165955,0.006168484687805176,0.005546286702156067,269,3,661,2,6,-850.4522705078125,105.29325103759766,-4865.41015625,30.650711059570312,285328.15625,500.6274108886719,165.7074432373047,166.98965454101562,159.42347717285156,159.42347717285156,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.8187255859375,0,0,255,0,0,0,3,2,63,0,110.34,68.56,3,True,244
1780064441.202,1,49637375,8599.9951171875,799.99951171875,5453.12548828125,0.332805871963501,0.5131586790084839,4.735584735870361,0.10987281799316406,-0.20798447728157043,30.69373321533203,-0.026632077991962433,0.08029622584581375,-0.003642737865447998,-2.0214686393737793,-0.00854060985147953,-0.0005317260511219501,0.40861836075782776,0.408221036195755,0.5120877027511597,0.5059776902198792,0.15634001791477203,0.1551855504512787,0.12879545986652374,0.14207054674625397,97.70523834228516,97.30097198486328,98.54248046875,98.32121276855469,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017421238124370575,0.018685096874833107,-0.00893194880336523,-0.007661219220608473,0.1573076695203781,0.15630638599395752,0.12910480797290802,0.14227695763111115,-0.004302918910980225,-0.00433698296546936,0.006433509290218353,0.005933016538619995,269,3,661,2,6,-850.7012939453125,105.2937240600586,-4865.529296875,30.69463539123535,285779.75,500.6422424316406,165.6975555419922,166.97097778320312,159.41873168945312,159.41873168945312,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.8277587890625,0,0,255,0,0,0,3,2,63,0,110.5,68.66,3,True,244
1780064441.21,1,49637390,8599.9951171875,799.99951171875,5461.6748046875,0.4280644655227661,0.5010514259338379,4.627017021179199,0.08837413787841797,-0.21046209335327148,30.73708152770996,-0.024788152426481247,0.08126270025968552,-0.0022611692547798157,-2.020749092102051,-0.008767025545239449,-0.0005627705249935389,0.4065583646297455,0.40663084387779236,0.5152276158332825,0.510495126247406,0.16021089255809784,0.16009017825126648,0.12805894017219543,0.1418975442647934,97.88735961914062,97.4915542602539,98.67383575439453,98.45437622070312,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01534034963697195,0.016649197787046432,-0.003745879279449582,-0.0024278778582811356,0.1609436422586441,0.1609535962343216,0.12811371684074402,0.14191831648349762,-0.004479534924030304,-0.0044733211398124695,0.006690710783004761,0.006303057074546814,269,3,661,2,6,-850.9474487304688,105.29422760009766,-4865.64697265625,30.73792839050293,286236.5,500.6573791503906,165.6877899169922,166.95260620117188,159.4140167236328,159.4140167236328,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.836669921875,0,0,255,0,0,0,3,2,63,0,110.66,68.76,3,True,244
1780064441.221,1,49637390,8599.9951171875,799.99951171875,5470.4443359375,-0.16709506511688232,0.49346300959587097,5.042596817016602,0.06770801544189453,-0.21326225996017456,30.780677795410156,-0.022315029054880142,0.0816391184926033,-0.0005535446107387543,-2.0200185775756836,-0.008975011296570301,-0.0005800689687021077,0.4037449359893799,0.4041302800178528,0.5178976655006409,0.5147591233253479,0.1641433835029602,0.165584534406662,0.12773281335830688,0.14200928807258606,98.06896209716797,97.6906509399414,98.80880737304688,98.59174346923828,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013700045645236969,0.01506402250379324,0.0010372932301834226,0.0024133725091814995,0.16471412777900696,0.16626834869384766,0.12773703038692474,0.1420297920703888,-0.004720747470855713,-0.004687711596488953,0.00690942257642746,0.006652332842350006,269,3,661,2,6,-851.1959228515625,105.2947769165039,-4865.76611328125,30.781490325927734,286702.40625,500.67266845703125,165.67796325683594,166.93417358398438,159.4092559814453,159.4092559814453,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.8455810546875,0,0,255,0,0,0,3,1,63,0,110.81,68.86,3,True,244
1780064441.229,1,49637406,8599.9951171875,799.99951171875,5479.38134765625,-0.08914422988891602,0.4695890545845032,4.859328746795654,0.04812335968017578,-0.21631427109241486,30.824342727661133,-0.019110921770334244,0.08147235959768295,0.0013191369362175465,-2.0192854404449463,-0.009157604537904263,-0.0005811366718262434,0.40028664469718933,0.40078458189964294,0.5201975107192993,0.5184980630874634,0.16817006468772888,0.17168724536895752,0.12766361236572266,0.1424531787633896,98.2499008178711,97.89752197265625,98.94469451904297,98.73355865478516,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012765034101903439,0.014184505678713322,0.0054168179631233215,0.00685766851529479,0.16865383088588715,0.1722722053527832,0.12777848541736603,0.14261814951896667,-0.0050172507762908936,-0.00497455894947052,0.007097810506820679,0.006958603858947754,269,3,661,2,6,-851.4454956054688,105.29535675048828,-4865.8857421875,30.825138092041016,287178.1875,500.6883239746094,165.6681671142578,166.9158172607422,159.40447998046875,159.40447998046875,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.8546142578125,0,0,255,0,0,0,3,1,63,0,110.97,68.95,3,True,244
1780064441.238,1,49637406,8599.9951171875,799.99951171875,5488.41796875,-0.5945514440536499,0.43404915928840637,5.301395893096924,0.02982616424560547,-0.21946433186531067,30.8679256439209,-0.01505645178258419,0.08087040483951569,0.003222287632524967,-2.018556833267212,-0.009306473657488823,-0.0005652456311509013,0.3962535560131073,0.396701455116272,0.5221841335296631,0.521703839302063,0.17218461632728577,0.17821602523326874,0.12794724106788635,0.14321234822273254,98.4280014038086,98.10888671875,99.0821762084961,98.8786392211914,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012871526181697845,0.014363432303071022,0.009385339915752411,0.010900220833718777,0.1726650446653366,0.17879390716552734,0.12829099595546722,0.14362657070159912,-0.005363032221794128,-0.005324631929397583,0.007260538637638092,0.007221199572086334,269,3,661,2,6,-851.6953735351562,105.29595947265625,-4866.005859375,30.86872100830078,287660.4375,500.7042541503906,165.65841674804688,166.8976287841797,159.3997344970703,159.3997344970703,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.8636474609375,0,0,255,0,0,0,3,1,63,0,111.13,69.05,3,True,244
1780064441.247,1,49637421,8599.9951171875,799.99951171875,5497.451171875,0.41369426250457764,0.3955205976963043,4.814777374267578,0.013025283813476562,-0.2225457727909088,30.911113739013672,-0.010367799550294876,0.07994922250509262,0.005068134516477585,-2.0178418159484863,-0.009414339438080788,-0.0005328931729309261,0.39175817370414734,0.3918415904045105,0.5239272117614746,0.5243468880653381,0.17600750923156738,0.1850263476371765,0.12851734459400177,0.1442776769399643,98.60089874267578,98.32225036621094,99.21987915039062,99.02537536621094,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013972662389278412,0.015542574226856232,0.01294320821762085,0.014538266696035862,0.17656125128269196,0.18567800521850586,0.12916746735572815,0.14500831067562103,-0.005748450756072998,-0.005741298198699951,0.00740332156419754,0.007437698543071747,269,3,661,2,6,-851.9434814453125,105.29656982421875,-4866.12451171875,30.91191864013672,288143.75,500.72027587890625,165.64881896972656,166.8797607421875,159.39503479003906,159.39503479003906,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.87255859375,0,0,255,0,0,0,3,1,63,0,111.28,69.15,3,True,244
1780064441.258,1,49637437,8599.9951171875,799.99951171875,5506.6162109375,-0.1810150146484375,0.32526981830596924,5.042797088623047,-0.0026597976684570312,-0.22549313306808472,30.954627990722656,-0.005113888531923294,0.07871481776237488,0.0067114755511283875,-2.0171308517456055,-0.00947776809334755,-0.0004847661766689271,0.3866751492023468,0.3862573206424713,0.5251257419586182,0.5262634754180908,0.17969341576099396,0.19204755127429962,0.12936566770076752,0.1455765813589096,98.77217864990234,98.53886413574219,99.36058044433594,99.1759033203125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014091857708990574,0.01572369784116745,0.016164572909474373,0.017836837098002434,0.18024513125419617,0.1926901638507843,0.13037165999412537,0.14666524529457092,-0.006184250116348267,-0.006220072507858276,0.007501497864723206,0.007594689726829529,269,3,661,2,6,-852.1939086914062,105.29718017578125,-4866.24462890625,30.9554500579834,288629.0625,500.7308044433594,165.63919067382812,166.86195373535156,159.39035034179688,159.39035034179688,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.881591796875,0,0,255,0,0,0,3,1,63,0,111.44,69.25,3,True,244
1780064441.264,1,49637437,8599.9951171875,799.99951171875,5515.85595703125,0.3683065176010132,0.2627076804637909,4.874543190002441,-0.017080307006835938,-0.22824439406394958,30.99818229675293,0.0004983893595635891,0.07725205272436142,0.008083141408860683,-2.0164315700531006,-0.009491967037320137,-0.00042319836211390793,0.38117310404777527,0.380052775144577,0.5258657932281494,0.5270342826843262,0.18319903314113617,0.19900347292423248,0.13044854998588562,0.1473122239112854,98.9400405883789,98.75496673583984,99.50299072265625,99.33175659179688,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015513407066464424,0.017201244831085205,0.019075365737080574,0.020835010334849358,0.18385469913482666,0.19974550604820251,0.13183586299419403,0.14877831935882568,-0.006655976176261902,-0.006752029061317444,0.007562115788459778,0.007657833397388458,269,3,661,2,6,-852.445068359375,105.29778289794922,-4866.36474609375,30.9990291595459,289107.84375,500.72198486328125,165.629638671875,166.84426879882812,159.38568115234375,159.38568115234375,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.890625,0,0,255,0,0,0,3,1,63,0,111.6,69.34,3,True,244
1780064441.272,1,49637453,8599.9951171875,799.99951171875,5525.16259765625,0.3151756525039673,0.1845971643924713,4.853208065032959,-0.03266429901123047,-0.2308289259672165,31.041675567626953,0.006457725539803505,0.07452552765607834,0.007359081879258156,-2.0157523155212402,-0.009453963488340378,-0.0003594285517465323,0.3752881586551666,0.3733838200569153,0.526073694229126,0.5267148017883301,0.18734286725521088,0.20461544394493103,0.13200511038303375,0.14959567785263062,99.11837768554688,98.94987487792969,99.64925384521484,99.49486541748047,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018383637070655823,-0.017017440870404243,0.022040678188204765,0.023897159844636917,0.18824268877506256,0.20532187819480896,0.13383249938488007,0.1514923870563507,-0.0071605294942855835,-0.007323801517486572,0.007579147815704346,0.007631659507751465,269,3,661,2,6,-852.6962280273438,105.2983627319336,-4866.48486328125,31.04254913330078,289590.46875,500.71307373046875,165.62014770507812,166.8268585205078,159.38104248046875,159.38104248046875,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.899658203125,0,0,255,0,0,0,3,0,63,0,111.75,69.44,3,True,244
1780064441.282,1,49637453,8599.9951171875,799.99951171875,5534.3623046875,0.46710968017578125,0.08555037528276443,4.855988502502441,-0.04695701599121094,-0.23321108520030975,31.0848388671875,0.012304795905947685,0.07141841948032379,0.0067532798275351524,-2.015106678009033,-0.009363533928990364,-0.0003039980656467378,0.36924123764038086,0.3664482533931732,0.525740921497345,0.5258396863937378,0.19216549396514893,0.2079239934682846,0.1344769150018692,0.1518581211566925,99.29330444335938,99.12750244140625,99.80139923095703,99.6592788696289,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01370200328528881,-0.012299037538468838,0.024858558550477028,0.026786619797348976,0.1926533728837967,0.20828743278980255,0.13675521314144135,0.15420250594615936,-0.007678970694541931,-0.007918432354927063,0.007551886141300201,0.007559977471828461,269,3,661,2,6,-852.9456176757812,105.29889678955078,-4866.60400390625,31.08574867248535,290069.375,500.7041931152344,165.6107940673828,166.80982971191406,159.37644958496094,159.37644958496094,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.9085693359375,0,0,255,0,0,0,3,0,63,0,111.91,69.54,3,True,244
1780064441.292,1,49637468,8599.9951171875,799.99951171875,5543.572265625,0.4669743776321411,-0.013981286436319351,4.805226802825928,-0.05949211120605469,-0.2354808747768402,31.12837791442871,0.01786067709326744,0.06831008940935135,0.006671848241239786,-2.014484167098999,-0.00922167394310236,-0.00025003773043863475,0.3630024492740631,0.3593670129776001,0.5249624848365784,0.524381160736084,0.19530417025089264,0.21139900386333466,0.13715021312236786,0.1545342653989792,99.45150756835938,99.30779266357422,99.95735168457031,99.82982635498047,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009526999667286873,-0.008117723278701305,0.02719372697174549,0.029178151860833168,0.19553640484809875,0.21155481040477753,0.1398201733827591,0.15726475417613983,-0.008213862776756287,-0.008525550365447998,0.007488124072551727,0.007440507411956787,269,3,661,2,6,-853.1971435546875,105.29938507080078,-4866.72412109375,31.12932586669922,290547.875,500.6953125,165.60147094726562,166.7928009033203,159.37185668945312,159.37185668945312,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.91748046875,0,0,255,0,0,0,3,0,63,0,112.07,69.63,3,True,244
1780064441.3,1,49637468,8599.9951171875,799.99951171875,5552.6640625,0.5864297151565552,-0.13426046073436737,4.76505708694458,-0.07041072845458984,-0.23754896223545074,31.172189712524414,0.0229949913918972,0.06522777676582336,0.006826293189078569,-2.0138871669769287,-0.009031694382429123,-0.00019470324332360178,0.3567127287387848,0.352250874042511,0.5238006114959717,0.522351861000061,0.19717808067798615,0.2144521027803421,0.13985373079776764,0.15734097361564636,99.59680938720703,99.48353576660156,100.11528015136719,100.00276947021484,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005777092184871435,-0.004387670662254095,0.02912050671875477,0.031155480071902275,0.197262704372406,0.21449698507785797,0.14285331964492798,0.16039590537548065,-0.00875312089920044,-0.009135663509368896,0.007392950356006622,0.00727427750825882,269,3,661,2,6,-853.449951171875,105.2998046875,-4866.8447265625,31.17317771911621,291021.4375,500.6865539550781,165.59219360351562,166.77589416503906,159.3672637939453,159.3672637939453,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.926513671875,0,0,255,0,0,0,3,0,63,0,112.22,69.73,3,True,244
1780064441.309,1,49637484,8599.9951171875,799.99951171875,5561.4599609375,0.2171318531036377,-0.24393907189369202,5.003229141235352,-0.07974720001220703,-0.23935845494270325,31.215656280517578,0.027509447187185287,0.062233760952949524,0.007022794336080551,-2.013324022293091,-0.008801622316241264,-0.00013797081192024052,0.35068681836128235,0.34536951780319214,0.5220720767974854,0.5196120142936707,0.1978502720594406,0.21655096113681793,0.14256112277507782,0.16020002961158752,99.72811126708984,99.64675903320312,100.27323150634766,100.17556762695312,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024494058452546597,-0.0010956863407045603,0.030698293820023537,0.03278932720422745,0.19786542654037476,0.2165537327528,0.14582887291908264,0.16352121531963348,-0.009269759058952332,-0.009725645184516907,0.007251359522342682,0.00704985111951828,269,3,661,2,6,-853.7003173828125,105.3001480102539,-4866.96435546875,31.216676712036133,291481.625,500.677978515625,165.5830841064453,166.75929260253906,159.36276245117188,159.36276245117188,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.9354248046875,0,0,255,0,0,0,3,0,63,0,112.38,69.83,3,True,244
1780064441.32,1,49637500,8599.9951171875,799.99951171875,5570.0888671875,1.2088580131530762,-0.3568201959133148,4.534267425537109,-0.08784294128417969,-0.24091872572898865,31.25965118408203,0.03137984871864319,0.05927940830588341,0.007222730666399002,-2.012782573699951,-0.008532769046723843,-7.866368832765147e-05,0.3448425531387329,0.3387633264064789,0.5199457406997681,0.5164639353752136,0.1974073052406311,0.21739065647125244,0.14528422057628632,0.1630585789680481,99.84912109375,99.79713439941406,100.4339370727539,100.35086822509766,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005407895660027862,0.0018426027381792665,0.031990304589271545,0.03410418704152107,0.1974080502986908,0.21739846467971802,0.14876452088356018,0.16658690571784973,-0.009770825505256653,-0.010292038321495056,0.0070771872997283936,0.006791979074478149,269,3,661,2,6,-853.953125,105.30040740966797,-4867.08447265625,31.26070213317871,291931.625,500.6695861816406,165.57395935058594,166.7427215576172,159.35824584960938,159.35824584960938,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.9443359375,0,0,255,0,0,0,3,0,63,0,112.54,69.93,3,True,244
1780064441.327,1,49637500,8599.9951171875,799.99951171875,5578.48583984375,0.5317963361740112,-0.4571986198425293,4.909529685974121,-0.09476661682128906,-0.24221864342689514,31.303983688354492,0.0344708189368248,0.056394949555397034,0.007393294014036655,-2.012265682220459,-0.00823245383799076,-1.7018990547512658e-05,0.33937960863113403,0.33245256543159485,0.5173153877258301,0.512811541557312,0.19584406912326813,0.216847226023674,0.14794747531414032,0.1658807247877121,99.95906829833984,99.93331909179688,100.59612274169922,100.52750396728516,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003216453129425645,0.004447177518159151,0.03302330523729324,0.03516234830021858,0.19587047398090363,0.21689282357692719,0.15158824622631073,0.16956652700901031,-0.010239198803901672,-0.010833099484443665,0.006861723959445953,0.006492801010608673,269,3,661,2,6,-854.207275390625,105.30058288574219,-4867.20556640625,31.305065155029297,292370.09375,500.6614074707031,165.56484985351562,166.7262725830078,159.35372924804688,159.35372924804688,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.953369140625,0,0,255,0,0,0,3,0,63,0,112.7,70.03,3,True,244
1780064441.336,1,49637515,8599.9951171875,799.99951171875,5586.587890625,0.3238102197647095,-0.5650660991668701,4.970638751983643,-0.10058116912841797,-0.24326689541339874,31.34840965270996,0.03666141256690025,0.05360189080238342,0.0074636563658714294,-2.011775016784668,-0.007910084910690784,4.579149390337989e-05,0.33444851636886597,0.32678383588790894,0.5142972469329834,0.5088858604431152,0.19327488541603088,0.21489614248275757,0.15052197873592377,0.16850200295448303,100.05912780761719,100.05386352539062,100.75875091552734,100.70292663574219,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005594313144683838,0.0067428108304739,0.03381713852286339,0.035976193845272064,0.19335582852363586,0.2150019109249115,0.15427398681640625,0.17229977250099182,-0.010661974549293518,-0.0113191157579422,0.006614498794078827,0.006171233952045441,269,3,661,2,6,-854.4612426757812,105.3006591796875,-4867.32666015625,31.34951400756836,292794.03125,500.65350341796875,165.55577087402344,166.70994567871094,159.34925842285156,159.34925842285156,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.96240234375,0,0,255,0,0,0,3,0,63,0,112.86,70.13,3,True,244
1780064441.345,1,49637515,8599.9951171875,799.99951171875,5594.3798828125,0.6540995836257935,-0.659145176410675,4.965171813964844,-0.11138343811035156,-0.24404221773147583,31.39259147644043,0.03826937824487686,0.04870292544364929,0.004023321904242039,-2.011322021484375,-0.007574370130896568,9.25350614124909e-05,0.33020928502082825,0.3219093680381775,0.5107463002204895,0.5047117471694946,0.19271522760391235,0.2097848653793335,0.15370683372020721,0.1700231283903122,100.1902847290039,100.12312316894531,100.92829132080078,100.86624145507812,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07332432270050049,-0.07202377915382385,0.03532053902745247,0.037410616874694824,0.20619314908981323,0.22180423140525818,0.15771281719207764,0.17409025132656097,-0.011025428771972656,-0.011737033724784851,0.006323628127574921,0.005829319357872009,269,3,661,2,6,-854.7136840820312,105.3006362915039,-4867.44677734375,31.393739700317383,293202.28125,500.6458740234375,165.54678344726562,166.69383239746094,159.34483337402344,159.34483337402344,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.9713134765625,0,0,255,0,0,0,3,-2,63,0,113.02,70.23,3,True,244
1780064441.356,1,49637531,8599.9951171875,799.99951171875,5601.86181640625,0.8848913908004761,-0.7253255248069763,4.837961196899414,-0.12255382537841797,-0.24447426199913025,31.437355041503906,0.03895004093647003,0.042983707040548325,0.0013126758858561516,-2.0109164714813232,-0.007226142566651106,0.00010936333274003118,0.3267959952354431,0.31769973039627075,0.5068885087966919,0.5002303123474121,0.19311149418354034,0.20009171962738037,0.15743689239025116,0.17063507437705994,100.31356048583984,100.16993713378906,101.09490966796875,101.03394317626953,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07120098918676376,-0.06978180259466171,0.03714103251695633,0.03909381851553917,0.20581941306591034,0.21191082894802094,0.16175855696201324,0.17505614459514618,-0.01131807267665863,-0.012097954750061035,0.00600762665271759,0.005462229251861572,269,3,661,2,6,-854.9686279296875,105.30052185058594,-4867.56787109375,31.43854331970215,293593.59375,500.6385192871094,165.53797912597656,166.6780548095703,159.34034729003906,159.34034729003906,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1409.9803466796875,0,0,255,0,0,0,3,-2,63,0,113.18,70.33,3,True,244
